,AAPL_Highest price,MSFT_Highest price,AMZN_Highest price,GOOGL_Highest price,FB_Highest price,GOOG_Highest price,TSLA_Highest price,NVDA_Highest price,BRK.B_Highest price,JPM_Highest price,JNJ_Highest price,V_Highest price,UNH_Highest price,HD_Highest price,PG_Highest price,BAC_Highest price,DIS_Highest price,PYPL_Highest price,MA_Highest price,ADBE_Highest price,CRM_Highest price,NFLX_Highest price,XOM_Highest price,CMCSA_Highest price,PFE_Highest price,CSCO_Highest price,TMO_Highest price,VZ_Highest price,INTC_Highest price,ABT_Highest price,PEP_Highest price,ACN_Highest price,KO_Highest price,AVGO_Highest price,WMT_Highest price,CVX_Highest price,COST_Highest price,T_Highest price,DHR_Highest price,ABBV_Highest price,WFC_Highest price,NKE_Highest price,MRK_Highest price,MCD_Highest price,TXN_Highest price,LLY_Highest price,MDT_Highest price,LIN_Highest price,PM_Highest price,NEE_Highest price,ORCL_Highest price,MS_Highest price,INTU_Highest price,HON_Highest price,QCOM_Highest price,LOW_Highest price,C_Highest price,UPS_Highest price,MRNA_Highest price,BMY_Highest price,SBUX_Highest price,GS_Highest price,UNP_Highest price,RTX_Highest price,IBM_Highest price,AMD_Highest price,BLK_Highest price,AMT_Highest price,AMAT_Highest price,NOW_Highest price,AMGN_Highest price,BA_Highest price,ISRG_Highest price,GE_Highest price,TGT_Highest price,SCHW_Highest price,CVS_Highest price,AXP_Highest price,CAT_Highest price,MMM_Highest price,SPGI_Highest price,DE_Highest price,BKNG_Highest price,ANTM_Highest price,PLD_Highest price,CHTR_Highest price,ADI_Highest price,ZTS_Highest price,COP_Highest price,SYK_Highest price,MO_Highest price,GILD_Highest price,LMT_Highest price,TJX_Highest price,PNC_Highest price,LRCX_Highest price,ADP_Highest price,MU_Highest price,MDLZ_Highest price,USB_Highest price
193,115.55,210.11,3200.0,1468.97,260.18,1468.96,429.9,141.1925,214.67,100.35,148.23,202.79,324.74,284.0,141.39,25.11,123.3098,195.71,344.65,493.98,260.74,536.49,33.74,45.105,36.59,39.58,455.9535,59.78,52.9,108.18,137.52,224.63,49.76,369.86,141.55,73.92,364.74,28.975,223.2799,87.2977,24.93,130.41,80.35,228.41,147.29,149.89,106.31,240.005,79.7,74.4425,60.895,49.17,336.91,172.195,123.36,169.81,45.63,175.44,73.24,60.98,88.98,205.0,205.58,,124.39,87.79,592.79,243.51,61.79,504.21,258.405,166.3447,721.99,51.2,161.61,38.16,59.9789,104.1546,156.06,167.75,358.83,232.53,1761.175,293.935,106.38,629.73,118.98,163.49,34.53,218.12,40.835,63.17,383.84,58.83,117.0408,351.5,144.42,48.995,56.42,39.06
194,116.4,211.19,3233.2944,1488.0275,264.62,1490.0,439.0,140.845,215.69,101.92,149.85,204.3,325.35,284.95,141.93,25.3,123.75,196.87,347.69,499.489,264.62,535.0,35.34,45.39,37.18,40.18,454.76,59.73,53.58,109.13,138.13,226.79,50.54,374.29,142.09,75.55,365.97,28.63,222.867,88.58,25.325,130.9289,81.835,227.08,148.31,153.94,110.0,240.38,79.3774,75.495,61.3,49.49,337.76,173.87,124.43,171.61,45.17,175.9755,73.76,62.09,89.61,208.16,205.5,,135.5,88.72,606.21,246.5404,62.697,505.0,250.06,168.09,728.62,53.36,163.32,37.95,60.5,106.14,156.73,168.15,360.7764,234.81,1794.525,294.5,109.11,633.689,121.1,163.555,35.615,220.1,40.95,64.05,389.19,58.6,117.03,355.67,147.32,49.9999,56.7465,39.66
195,117.0,215.86,3288.99,1511.85,264.75,1516.52,434.5899,138.2425,216.2924,102.105,151.48,207.08,328.17,287.28,143.64,25.49,125.5495,197.35,353.36,502.17,266.05,544.28,35.95,45.63,37.1174,40.23,465.4,59.54,53.85,109.97,139.26,229.09,51.23,380.0,143.34,76.09,369.75,28.69,226.17,88.7,25.51,131.19,81.085,227.22,151.52,157.15,109.06,241.33,79.75,75.93,61.38,49.73,342.2,176.06,125.89,175.0,45.59,175.38,73.67,62.295,90.33,209.81,206.48,,132.0,85.75,614.3,246.3936,63.81,510.88,239.58,170.0,741.27,56.56,164.81,38.46,60.8,107.21,159.39,170.48,359.71,237.01,1828.81,298.45,107.95,639.34,124.41,165.64,35.97,224.73,41.26,64.6865,390.1,59.16,117.22,364.66,150.08,50.6,57.48,39.76
196,125.18,223.86,3496.24,1588.42,280.18,1593.86,448.74,143.47,217.43,103.0,153.142,207.97,333.5619,288.33,145.33,25.83,125.94,204.08,355.0,516.0,270.0,551.81,34.73,46.26,37.18,40.53,471.32,59.68,54.2,111.57,143.49,231.765,51.525,385.1,145.39,74.95,380.66,28.3,227.48,88.6,25.74,131.34,80.72,226.51,155.76,157.15,109.94,242.83,79.62,77.015,61.83,51.01,353.98,176.98,127.6996,174.84,45.99,176.8,75.8514,62.25,91.1,214.89,208.819,,128.25,85.13,620.66,247.78,65.12,515.55,241.92,169.2,759.025,55.36,165.49,38.53,60.22,107.01,163.2,170.61,364.09,237.61,1866.0,300.915,108.8517,663.7,126.32,168.96,35.835,227.39,41.24,64.99,390.51,58.48,116.83,373.39,152.14,50.84,59.065,39.97
197,125.39,225.21,3492.38,1585.16,279.1,1590.0,448.89,143.485,216.38,103.22,150.12,205.21,333.7,290.77,144.84,25.68,131.36,209.02,351.5,519.6,268.7894,557.65,34.87,46.31,37.125,40.61,470.865,59.72,54.29,110.99,144.0,231.9,50.99,387.8,146.605,74.74,382.29,28.13,225.96,88.8,25.5,129.87,80.93,228.58,155.88,154.3269,108.96,239.09,79.58,76.08,61.78,51.24,353.74,174.935,128.18,175.94,46.12,177.15,81.37,62.01,90.85,214.11,206.86,,127.15,86.09,646.29,246.55,65.42,522.77,241.87,165.5299,761.05,54.54,166.675,38.51,59.95,106.59,163.18,169.45,360.09,237.58,1846.98,299.23,107.88,656.89,126.49,168.06,36.0,224.895,40.42,64.99,390.56,58.17,116.23,378.5,152.15,52.75,59.02,39.69
198,123.03,224.22,3464.88,1583.85,278.75,1587.6841,465.9,143.4275,212.35,101.925,149.03,204.9699,330.57,290.3,145.1,24.59,129.5,208.948,347.19,516.95,270.16,572.49,34.83,46.005,37.3,40.42,472.44,59.52,54.4,109.83,144.11,231.9,50.49,383.735,146.525,74.432,383.8715,27.95,227.2,87.1122,24.43,129.6,80.93,229.4803,154.73,150.6,109.56,236.61,79.89,75.82,61.525,51.39,351.49,174.96,132.42,175.9,44.235,175.96,80.01,61.63,90.6,214.45,205.37,,126.94,85.96,643.46,243.28,65.18,521.5,242.27,165.17,766.18,55.12,166.16,37.94,59.34,106.27,164.8213,169.54,357.35,240.66,1791.17,298.13,106.47,653.635,124.19,166.7,35.53,224.655,39.82,64.59,395.46,58.34,114.39,381.96,150.95,52.25,59.11,39.51
199,121.2,220.36,3355.88,1571.395,269.04,1575.105,456.57,140.0575,211.99,101.78,147.9,204.7,326.97,290.25,144.39,24.2,127.4,203.48,339.61,502.5,260.52,551.22,34.46,45.15,36.74,40.0,466.0,58.28,53.98,107.74,141.97,230.68,50.13,380.49,144.96,73.72,378.36,27.45,225.79,85.74,23.09,129.0999,79.9379,230.0,153.05,146.91,108.215,230.71,79.32,74.9725,60.74,51.87,343.18,173.535,129.135,176.4,43.635,174.06,76.49,60.9,88.87,210.73,209.425,,125.215,84.7201,648.9,242.15,63.685,522.99,236.99,164.54,755.3953,55.04,165.46,39.04,59.33,104.89,165.78,169.68,351.54,239.35,1711.155,296.91,105.9,640.3,124.56,163.23,35.4682,223.35,39.74,63.55,388.87,57.57,109.56,376.3,147.79,51.97,58.49,39.35
200,121.548,222.29,3399.6606,1577.71,271.37,1581.13,455.9499,141.215,213.8253,102.33,148.76,202.65,332.35,292.655,145.87,24.35,128.12,207.47,344.9787,510.34,262.52,554.33,34.64,45.885,38.12,40.3,473.84,58.43,54.7,110.38,142.82,231.94,50.35,383.28,146.15,74.03,384.87,27.57,229.4499,87.15,23.23,130.19,80.3,231.91,154.92,148.38,111.04,234.43,79.87,76.55,61.11,52.27,346.82,176.4,130.19,180.67,43.88,176.19,76.93,61.74,89.63,209.995,210.95,,126.43,83.99,659.57,244.08,63.93,530.73,239.1599,173.42,760.8826,58.8,167.25,39.77,59.86,105.68,170.51,172.07,351.98,243.4,1712.84,300.3745,105.49,646.985,125.82,165.845,34.97,227.06,40.24,62.8599,389.78,57.84,111.51,376.5,149.64,52.55,58.7,39.695
201,120.419,222.3,3329.0,1583.925,268.55,1588.15,447.0,139.835,212.32,101.87,148.9,201.07,330.78,290.11,145.39,24.32,127.4,207.23,341.3,507.75,261.4799,541.8,34.37,45.76,38.8479,40.38,471.26,58.29,56.23,111.035,142.53,233.25,50.48,383.605,145.37,73.34,383.085,27.47,228.71,86.79,22.905,129.78,80.49,231.02,154.92,147.4088,111.58,234.42,79.36,76.9075,60.7517,52.19,344.23,175.16,131.96,179.91,43.39,176.2,74.09,62.42,89.57,207.91,210.65,,127.35,84.65,666.64,245.7,63.62,533.37,237.4425,170.84,771.62,59.76,166.96,39.555,60.44,105.22,170.02,172.35,352.24,242.9,1686.47,298.39,105.24,640.0,125.26,165.0,34.2,226.0,39.94,62.1,389.6,57.29,112.23,369.6603,148.985,54.0,58.31,39.7
202,118.98,217.37,3266.0,1573.84,269.7,1577.5,431.75,137.9975,211.45,101.77,145.75,199.66,328.62,289.79,145.69,24.48,125.73,205.47,336.8,500.165,259.18,533.78,33.93,44.66,37.89,39.51,470.38,57.67,54.7,109.89,141.215,232.285,50.62,381.1352,145.53,72.29,382.08,27.12,229.0,84.83,23.13,129.9,78.97,230.0,152.24,144.12,110.4287,234.14,77.845,76.025,60.33,52.265,338.965,175.72,129.33,179.27,44.08,177.35,73.1,61.2684,89.715,211.38,210.09,,120.15,82.69,650.9848,245.73,63.01,527.58,232.9,169.29,745.55,59.36,167.42,40.12,59.865,104.61,171.26,173.19,343.86,242.035,1688.73,296.46,105.08,622.74,124.52,161.535,33.05,224.6,39.5,60.9,385.79,55.94,113.845,368.51,147.54,54.195,57.6143,39.83
203,118.705,216.92,3233.875,1615.14,283.05,1618.73,432.95,137.915,211.38,100.99,145.34,200.42,326.49,288.0187,144.3368,24.34,127.56,215.83,336.32,499.81,258.31,506.85,33.62,44.9,37.45,39.57,478.99,57.71,54.07,109.0,140.48,234.38,50.43,376.86,145.7259,71.5849,381.28,26.92,229.75,84.14,22.95,131.38,78.85,229.49,149.46,143.33,110.33,235.61,75.21,75.62,60.12,51.81,336.675,175.2199,130.42,179.61,43.7299,178.01,71.5784,60.75,89.16,207.95,202.27,,117.6899,81.9299,653.72,245.96,62.86,519.53,231.11,167.63,734.66,59.28,166.1957,39.42,59.62,103.385,170.52,172.11,344.715,241.92,1704.255,297.29,104.54,612.33,125.81,162.13,32.41,222.76,38.75,60.495,375.0,55.39,112.73,371.0,148.07,53.955,57.245,39.36
204,118.04,216.055,3198.75,1613.42,282.45,1621.99,445.23,136.1175,211.78,103.24,145.69,199.7665,328.06,285.68,142.75,24.91,128.1,212.34,335.375,496.86,255.22,495.14,34.96,45.235,37.57,38.96,485.0,57.66,54.22,110.05,140.2,234.705,51.2,374.31,144.56,73.49,378.38,28.5,235.6,84.89,23.32,130.26,79.45,229.4,148.88,142.265,112.2,234.08,75.08,76.0775,59.865,51.98,333.91,177.25,129.59,175.25,43.99,174.7194,72.53,61.01,89.38,206.365,194.27,,116.06,80.82,637.83,241.61,62.15,513.55,229.9294,169.63,738.34,62.0,163.38,40.265,59.525,104.86,169.85,170.99,339.82,238.0,1797.37,306.295,103.83,605.03,125.14,163.225,31.97,225.03,39.06,60.9,371.11,56.24,115.39,363.33,149.5,54.85,56.91,40.55
205,116.55,216.28,3205.33,1634.12,285.24,1642.36,422.8859,135.9325,213.87,104.45,147.47,199.88,335.65,283.19,142.88,25.26,128.5,206.24,335.69,488.51,250.57,490.06,35.08,45.55,38.285,38.97,483.71,57.97,48.665,110.0,140.53,229.8,51.18,373.94,144.14,74.365,376.52,28.41,236.55,85.15,23.59,130.6,80.62,230.41,150.0,144.7,112.48,236.93,75.37,76.3875,60.16,52.61,334.59,178.6395,129.1,172.17,44.57,173.75,72.3997,61.22,90.96,208.21,189.7499,,116.62,81.99,639.1599,239.37,62.17,514.23,230.07,170.26,739.995,64.24,160.39,40.93,60.6,103.64,170.65,172.175,339.685,240.0,1826.16,311.75,104.12,603.07,125.645,164.61,33.185,226.41,39.36,63.64,376.19,57.03,116.52,362.5,150.4,54.12,57.295,41.03
206,116.55,216.3399,3282.9799,1629.58,285.23,1638.24,425.76,136.9279,210.26,102.7,144.77,196.42,327.75,281.5299,142.05,24.58,127.11,203.89,327.24,488.78,248.11,496.82,33.77,44.82,38.02,38.43,482.62,57.85,47.86,109.161,139.08,227.99,50.51,369.955,143.124,71.8899,372.63,27.65,235.12,84.32,23.02,129.62,79.8,227.25,148.5,142.2899,110.28,231.49,73.92,75.7375,58.48,51.28,332.095,173.2,128.67,171.23,43.4,170.92,71.32,60.14,91.13,202.81,186.93,,114.9,84.97,631.59,237.8903,60.5,521.86,228.23,165.5,729.7654,60.48,159.39,40.0,59.98,100.1,166.64,168.09,336.335,237.49,1793.27,308.25,102.13,595.83,123.65,162.95,31.93,218.92,38.94,60.6899,369.87,56.4099,113.4,353.47,147.41,52.89,56.17,40.27
207,117.28,214.67,3291.66,1602.0,284.51,1606.845,430.5,134.42,208.48,100.92,144.29,193.7,323.495,279.73,143.34,24.39,124.61,201.32,319.555,481.89,251.75,490.49,33.2,43.84,38.12,37.5,490.71,57.8514,46.41,109.7495,139.89,223.0,50.285,365.18,143.7,70.6,374.913,27.27,240.51,84.26,22.61,129.49,80.23,225.23,148.33,136.08,108.07,228.55,73.5258,76.43,57.98,50.28,333.4,169.85,126.96,169.45,43.04,171.67,71.35,59.84,90.345,200.59,184.69,,112.22,82.37,624.58,240.98,59.99,510.0,225.95,160.25,728.05,59.2,158.88,39.22,59.264,97.7,161.85,164.98,336.03,234.59,1745.0,300.5,101.35,590.3,122.2,164.48,30.69,216.77,38.57,60.21,367.98,55.16,111.08,349.67,147.1917,52.32,55.76,39.73
208,115.43,208.84,3264.02,1553.81,278.79,1561.35,418.6,132.6,203.88,98.3,141.98,184.7,317.81,273.6696,140.935,23.66,121.53,198.39,302.0,470.97,245.45,494.0,32.38,43.08,37.13,36.51,486.23,57.35,45.285,107.41,137.71,217.93,49.15,354.86,142.13,68.08,372.41,26.88,238.67,82.21,21.48,126.4,77.73,220.5916,145.86,134.1008,104.24,220.5,71.12,76.05,56.6,48.11,325.1,165.51,123.82,164.47,41.59,163.87,69.47,58.54,88.95,193.365,178.22,,109.73,78.96,606.445,237.32,58.22,489.9199,221.06,153.95,705.14,62.88,157.27,38.53,57.94,93.57,155.43,162.85,329.565,227.5,1669.98,297.69,99.14,585.41,119.54,161.5135,29.81,209.1,37.14,59.565,360.0,53.2,110.07,344.54,159.35,50.85,54.59,38.0283
209,116.93,207.36,3257.25,1588.735,283.6,1593.71,418.06,131.9275,202.955,97.98,138.7,187.0,309.475,273.7,139.09,23.75,122.63,197.59,295.3,464.73,242.52,513.8999,33.13,43.69,35.64,36.07,479.97,57.31,44.47,106.58,135.63,218.53,48.475,359.44,141.11,69.14,369.09,27.05,233.4,81.3697,21.38,124.19,76.59,217.65,147.31,133.13,103.05,221.59,71.11,75.03,56.755,48.43,329.3866,165.74,127.69,164.05,42.15,164.02,74.539,58.43,89.11,192.35,177.66,,109.64,79.18,606.59,236.37,60.23,517.9,220.33,150.1,694.47,61.92,156.0899,40.785,56.67,92.23,155.51,160.18,329.41,229.81,1643.1,285.35,101.1,583.05,119.45,162.45,29.185,208.52,37.2,58.89,356.225,52.32,110.66,358.19,159.46,50.91,53.78,38.33
210,111.99,204.29,3167.004,1681.315,276.7,1687.0,407.5915,129.3638,202.271,98.42,137.54,184.22,307.17,269.62,137.99,23.84,121.75,195.33,291.85,459.5,237.75,505.88,33.14,43.05,35.535,35.93,475.47,57.07,44.795,105.55,133.84,217.81,48.1216,352.99,140.09,70.11,363.85,27.04,230.855,86.14,21.46,123.66,75.89,215.22,145.95,133.105,101.5,220.9,71.15,74.35,56.635,48.26,325.165,165.76,125.245,160.7,41.54,160.46,71.49,58.48,88.39,190.4,177.39,,111.8,77.7,600.87,232.5,59.28,507.9802,217.27,149.1699,686.0,60.32,154.14,41.135,56.305,91.32,157.29,159.96,329.78,228.59,1634.96,275.03,100.39,610.66,118.66,161.32,28.97,212.485,36.75,58.58,353.73,51.54,112.01,352.72,159.42,50.43,53.51,38.96
211,110.68,205.28,3079.705,1658.24,270.47,1660.77,406.9799,128.3666,206.18,100.88,139.01,186.92,312.64,274.78,140.0,24.26,122.93,192.705,294.8372,456.185,238.5,486.3,34.455,42.93,36.25,36.35,489.32,58.205,45.055,108.7,136.23,223.16,48.95,355.39,140.81,73.08,365.66,27.6,235.23,88.5401,21.98,124.1,76.855,216.32,146.9,133.95,102.98,230.21,72.25,75.446,57.47,49.84,321.87,174.5,126.17,162.71,42.67,161.19,68.6,59.64,87.765,192.7,181.69,,113.8265,76.3398,618.35,233.6,60.475,507.575,222.37,149.59,683.0,60.64,155.12,42.69,58.23,94.13,163.85,163.42,335.4999,232.24,1653.5,279.68,102.28,610.36,120.14,163.26,30.55,206.075,36.77,59.15,359.91,52.28,116.14,354.47,162.08,50.7865,54.6,40.12
212,111.49,208.12,3074.9,1659.0,270.05,1661.7,427.77,131.05,209.8007,104.74,140.96,189.53,326.44,279.53,142.66,24.94,125.07,188.75,300.34,457.844,240.94,495.305,34.49,42.98,36.62,37.33,501.73,58.375,45.46,110.8,138.6,227.77,49.96,359.24,144.16,73.3,374.8,27.8,236.68,89.385,22.5,125.5,78.23,218.1,148.59,134.07,105.19,235.37,73.055,76.93,57.5,51.455,326.94,180.39,126.92,165.47,44.02,164.65,69.25,62.24,89.06,199.0,186.96,,115.65,77.08,633.34,237.23,62.44,484.71,223.08,154.82,696.78,63.32,158.71,43.77,60.08,96.8481,169.0,166.83,337.88,241.62,1682.33,295.59,105.16,602.59,121.305,165.49,30.74,209.66,37.57,59.39,366.2,54.31,120.08,373.17,167.37,51.5902,55.49,41.09
213,115.59,218.32,3244.85,1770.03,288.94,1771.365,435.4,138.275,210.15,102.07,142.54,196.88,360.44,287.04,143.0,24.14,126.86,195.0,312.7199,494.94,252.875,507.73,34.14,44.61,38.12,37.3,518.0,57.85,46.15,114.23,141.7,230.9,50.21,368.98,144.39,73.59,381.635,27.445,245.49,97.49,22.56,128.93,82.89,219.47,153.5,151.98,105.15,238.5,73.195,74.91,58.09,52.32,347.91,182.43,129.57,171.44,43.41,165.335,71.55,66.23,91.285,200.82,191.73,,113.91,81.85,657.98,243.24,65.19,518.23,235.98,155.4,717.96,64.16,159.49,41.96,61.96,97.82,162.3799,165.3,357.69,240.0,1751.83,332.4,107.63,645.7,126.38,176.17,30.6221,215.0,38.82,61.19,381.46,54.52,116.49,383.1999,168.6717,52.5,55.81,40.28
214,119.62,224.12,3366.8,1791.818,297.38,1793.64,440.0,143.39,210.86,105.095,141.83,200.99,360.98,288.998,143.53,24.7879,128.62,204.92,319.35,502.53,260.9186,518.7337,33.92,44.81,37.3,37.3,529.8699,58.97,46.38,114.84,140.27,236.12,50.21,382.65,144.23,72.97,386.58,27.85,247.04,95.52,22.5699,130.41,82.9,218.2,156.3,148.81,105.02,253.355,72.48,76.25,57.65,52.775,352.01,184.38,148.8,173.56,43.58,165.85,71.59,65.38,91.16,204.12,193.9,,115.29,83.5,672.0,242.79,70.06,533.84,233.8273,157.63,734.79,64.4,159.87,42.2,62.6104,98.32,164.96,164.41,360.85,247.09,1783.17,334.1,106.88,650.43,130.95,176.64,30.91,212.2787,38.46,60.47,376.5,54.91,117.6,400.34,166.87,54.779,56.105,40.65
215,119.2,224.36,3322.0,1768.495,294.6,1772.43,436.57,145.8875,210.26,105.1,143.19,199.68,352.0,286.7799,144.07,24.96,128.04,204.92,316.49,498.72,261.75,515.21,33.66,44.7,36.72,37.6,532.5709,58.75,45.795,115.14,139.77,237.0,49.99,383.67,146.22,73.27,386.8,27.705,247.75,93.65,22.57,129.91,81.14,217.885,158.21,147.39,104.57,253.66,71.43,76.06,56.98,52.62,353.85,186.0,146.232,169.51,43.61,168.3,74.16,64.92,91.2,204.39,191.81,,115.1,86.09,668.0,243.59,70.86,537.53,233.21,158.47,737.395,65.12,161.9,42.0,67.33,98.64,165.54,164.3,356.79,250.365,1796.01,318.16,106.4,649.92,133.78,172.62,30.65,215.0,37.847,59.5,363.73,54.75,117.84,412.01,166.58,55.41,56.38,40.93
216,121.99,228.12,3289.0,1816.89,292.58,1818.06,452.5,146.915,225.23,118.9,148.99,217.65,367.95,288.42,146.92,28.27,147.68,196.07,357.0,499.41,270.92,495.85,38.01,48.23,41.99,40.23,523.0,60.58,47.35,113.21,143.6499,248.0,53.26,393.89,148.1992,84.27,389.5,28.79,248.32,96.95,24.8671,136.35,85.17,227.8477,164.63,144.75,116.21,269.78,73.31,83.34,59.08,56.91,377.15,210.0,149.41,170.25,48.78,167.525,80.25,66.08,97.65,218.0,207.78,,119.74,87.05,692.73,253.08,75.93,528.21,244.8,184.46,792.54,75.28,163.16,45.89,69.63,119.81,176.37,175.43,368.27,265.87,2128.02,337.68,112.37,659.79,140.38,176.41,34.83,241.53,39.43,60.3694,381.52,62.95,129.56,436.0,174.79,57.83,58.24,44.99
217,117.59,216.5,3114.0,1759.38,274.0,1763.0,420.09,136.065,228.61,117.45,148.75,214.06,355.9,275.79,140.6206,27.76,142.37,186.71,345.86,468.01,259.0,484.6,37.43,47.96,40.54,39.025,483.98,61.41,46.48,111.59,142.44,239.605,54.28,373.2,146.4371,83.15,371.535,28.97,234.25,99.13,24.37,130.115,82.025,215.99,156.35,149.2,114.92,264.49,74.97,77.53,57.24,56.82,358.15,203.02,143.17,157.34,48.75,165.26,80.38,64.795,95.27,218.38,203.5,,118.17,82.13,666.54,238.93,71.49,499.68,245.84,193.95,771.71,72.8,159.06,46.49,70.65,119.89,174.99,169.2727,346.99,256.9,2103.0,330.26,100.56,631.64,136.86,166.9599,35.54,233.0,39.71,61.4492,373.435,62.78,129.0,415.74,173.39,55.94,57.36,44.49
218,119.63,218.04,3139.145,1762.9,278.4,1764.22,418.695,134.3488,228.98,116.96,149.2,214.28,356.81,281.69,143.0,27.77,142.0,193.1,337.7,470.12,256.74,491.68,37.12,47.97,40.2,39.45,488.5495,61.35,46.455,112.95,144.24,244.08,54.3,377.14,148.955,84.49,374.7,29.0,234.89,99.87,24.54,129.7985,81.87,219.25,155.94,147.76,114.9,262.85,75.18,78.38,57.63,56.67,356.5545,202.95,148.09,159.62,49.29,168.22,83.98,65.12,95.83,219.92,201.95,,118.35,81.47,675.7475,241.48,71.7,508.0575,245.67,190.0,759.8302,72.96,162.5692,47.48,71.01,116.0,172.7399,170.74,348.02,254.27,2008.0,332.75,102.32,640.52,138.64,165.92,36.2,232.46,39.85,61.12,373.33,62.11,127.4,428.61,173.33,56.94,58.095,44.15
219,120.53,219.11,3175.88,1764.98,279.75,1768.27,423.0,137.66,225.88,113.955,148.65,212.54,360.52,283.6943,142.55,26.9,138.49,194.9,333.09,474.933,254.97,496.52,36.29,48.09,38.34,39.39,498.03,61.01,46.19,112.86,144.74,243.09,53.21,378.6,148.7106,82.24,378.24,28.58,235.49,97.745,24.145,127.8386,81.0,217.82,156.93,143.46,111.03,259.73,74.702,77.9,57.49,55.925,356.64,199.305,148.51,160.0,48.41,165.5,87.93,63.14,94.755,216.86,201.2894,,116.37,83.0,668.67,240.3,71.15,525.01,240.89,184.59,751.78,70.96,160.99,45.5,69.9,112.12,171.1,169.19,345.23,252.203,1990.0,331.265,103.69,645.06,137.69,166.6,35.2123,227.445,39.66,59.99,370.57,60.22,123.31,426.0,171.8548,56.97,57.8,43.195
220,119.6717,217.42,3141.7227,1777.13,277.76,1781.04,412.5319,136.6875,228.145,114.86,150.41,211.28,357.94,279.73,144.48,27.21,141.19,191.7299,336.11,470.6,253.79,488.94,36.25,49.245,38.655,41.52,494.36,61.19,45.58,113.09,144.89,242.42,53.5,377.33,150.935,83.3482,379.83,28.99,236.28,99.55,24.18,128.6,81.85,214.39,157.98,143.21,112.69,258.62,76.035,77.73,57.09,57.045,358.325,201.895,146.25,159.98,49.065,165.1,90.53,64.04,95.59,220.96,204.52,,117.37,83.11,671.1,243.72,73.94,511.6,238.59,187.27,755.32,74.0,163.4499,46.225,71.18,115.635,172.22,170.26,344.87,252.5904,2069.89,334.695,103.98,648.82,137.93,167.025,35.56,232.39,40.4,60.975,376.0,59.985,123.78,429.75,171.93,58.19,58.13,43.59
221,120.99,217.74,3142.7,1794.34,279.41,1799.07,412.45,136.495,233.46,118.61,151.3,215.09,359.58,281.29,144.78,28.0,144.74,192.38,342.65,469.53,253.49,485.58,38.17,49.75,37.95,42.59,495.73,61.46,46.75,113.75,146.26,246.69,54.62,381.37,153.4,89.18,381.28,29.23,236.34,100.54,25.03,130.32,81.89,216.75,159.385,144.3,114.3,259.08,78.72,78.28,57.61,58.14,361.22,209.61,149.25,162.0,51.02,168.484,103.2,64.93,97.81,224.6,209.94,,118.55,83.78,682.5,245.59,74.53,505.7507,239.815,202.94,764.04,77.12,165.99,47.41,74.06,120.39,175.0,173.89,345.36,260.34,2121.9871,338.2,104.68,647.51,140.17,168.52,38.13,236.03,41.52,61.3,380.69,61.62,127.02,439.65,177.19,61.91,58.7,45.04
222,120.6741,217.68,3189.25,1777.14,277.68,1785.0,462.0,135.9625,234.97,116.44,150.63,212.09,353.36,273.529,143.47,27.6,144.83,194.63,337.77,469.9099,258.27,487.51,38.705,49.99,36.5,42.345,483.9264,61.02,46.12,114.62,146.1,245.49,53.75,382.4399,153.2448,87.53,388.48,29.13,232.0712,100.26,25.15,132.6,81.96,217.39,158.31,141.96,110.85,254.68,78.965,78.47,57.39,58.885,360.0,206.91,149.85,161.5,50.93,169.4,97.8,64.7,98.775,224.85,206.6,,118.54,84.81,676.46,240.87,74.57,516.0,236.9299,211.2,752.28,77.88,164.71,48.94,68.72,117.79,172.48,174.5,341.19,259.72,2091.52,332.8,104.372,643.57,137.455,166.11,39.13,233.58,41.48,61.05,380.48,61.5187,127.07,437.82,176.58,62.2,58.95,44.335
223,119.82,215.17,3140.0,1765.0,277.3889,1773.47,496.0,136.0575,234.476,118.61,149.76,211.15,354.05,275.38,142.1,27.93,145.48,192.95,340.95,467.9,262.66,488.61,39.125,50.38,37.42,42.2386,481.44,61.15,45.685,113.71,146.565,243.82,54.02,384.94,151.67,87.9,388.05,29.17,230.37,100.29,25.95,133.98,81.97,217.84,156.34,142.42,110.885,254.39,79.21,77.36,57.29,60.13,360.26,204.97,153.33,154.31,52.645,171.57,94.0,64.7,99.3264,227.72,207.88,,118.88,83.955,676.65,242.31,76.67,513.56,234.37,223.02,747.73,80.4,172.1217,49.835,68.27,118.76,175.3821,174.7,339.38,260.6,2103.51,333.49,104.645,651.17,136.51,166.33,40.87,234.95,41.38,61.64,383.4699,65.14,131.31,438.8421,176.18,62.04,59.025,44.76
