,Date,AAPL_Highest price,MSFT_Highest price,AMZN_Highest price,FB_Highest price,TSLA_Highest price,NVDA_Highest price,PG_Highest price,PYPL_Highest price,ADBE_Highest price,TMO_Highest price,ABT_Highest price,ACN_Highest price,AVGO_Highest price,DHR_Highest price,TXN_Highest price,LIN_Highest price,INTU_Highest price,QCOM_Highest price,LOW_Highest price,UPS_Highest price,AMD_Highest price,NOW_Highest price,ISRG_Highest price,TGT_Highest price,DE_Highest price,CHTR_Highest price,ZTS_Highest price,TMUS_Highest price,SHW_Highest price,ADSK_Highest price,FDX_Highest price,IDXX_Highest price,PGR_Highest price,CMG_Highest price,A_Highest price,SNPS_Highest price,MTCH_Highest price,CDNS_Highest price,MNST_Highest price,CMI_Highest price,MTD_Highest price,VRSK_Highest price,WST_Highest price,FAST_Highest price,ANSS_Highest price,PCAR_Highest price,DHI_Highest price,ODFL_Highest price,SWKS_Highest price,GNRC_Highest price,ETSY_Highest price,BBY_Highest price,CZR_Highest price,CTLT_Highest price,TRMB_Highest price,CRL_Highest price,MPWR_Highest price,EXPD_Highest price,CHD_Highest price,PKI_Highest price,BR_Highest price,QRVO_Highest price,HOLX_Highest price,POOL_Highest price,GWW_Highest price,TTWO_Highest price,ABMD_Highest price,JBHT_Highest price,MAS_Highest price,FBHS_Highest price,CHRW_Highest price,PENN_Highest price,ROL_Highest price
149,2020-08-04,110.3925,215.0,3213.5859,252.2698,299.9677,113.7168,134.65,204.23,454.035,420.32,102.36,229.4,331.58,207.3917,132.79,251.3575,312.72,112.46,150.46,146.0,86.32,441.05,697.565,131.93,183.59,603.6,158.37,109.16,219.6333,246.36,172.4233,396.41,91.81,1174.8,98.83,203.705,123.0,110.93,83.96,198.9,955.0,188.84,277.15,48.21,319.83,86.97,68.2,186.73,146.12,170.46,136.29,102.04,35.63,89.86,46.15,220.01,278.23,85.975,96.72,123.21,137.84,133.63,73.63,328.0,344.71,177.06,319.19,133.6,58.15,79.22,96.485,39.4,36.2167
150,2020-08-05,114.4125,216.3705,3247.47,266.6,303.462,113.58,133.37,204.16,464.37,420.21,101.8,230.97,330.88,207.17,133.82,248.0,312.42,111.36,152.24,145.66,86.98,439.57,692.53,129.93,183.24,604.12,163.98,108.3,219.6333,244.5,173.48,395.74,91.38,1189.79,98.25,202.58,118.005,110.695,83.825,198.335,952.85,189.94,276.12,48.02,319.83,87.39,68.38,187.98,149.19,175.97,138.95,102.79,38.47,90.875,50.3,220.0,282.6,85.07,96.19,122.58,136.06,136.0584,73.25,329.16,346.88,177.89,318.46,134.09,57.52,78.73,95.47,44.64,35.9367
151,2020-08-06,113.675,215.7,3240.81,278.89,299.95,115.0475,133.64,203.9509,461.79,416.86,102.3,231.87,329.73,207.66,134.11,245.67,312.425,111.05,154.12,156.9,87.29,439.2877,694.1,131.88,183.71,611.47,161.995,118.0,219.1867,242.47,183.88,392.305,90.77,1193.25,97.84,202.22,116.25,110.8,83.84,199.3,946.735,191.205,277.8,48.51,318.0,88.63,68.41,189.355,148.73,179.3499,137.78,103.72,38.8899,88.87,49.3894,221.64,283.48,85.705,95.8,119.88,136.16,135.75,71.3,331.12,349.51,176.55,316.88,136.05,58.18,79.97,96.67,49.08,36.5733
152,2020-08-09,113.775,211.88,3172.51,273.86,291.5,114.0825,134.4399,199.85,451.125,415.21,101.26,231.26,329.27,205.84,135.81,243.99,308.75,108.99,154.71,162.7,85.16,439.13,685.34,134.11,191.35,606.0,159.925,116.65,219.73,236.9291,200.46,382.29,91.14,1188.525,97.96,198.19,119.49,108.3465,83.36,210.67,953.05,190.73,273.41,48.59,311.62,90.64,71.83,187.6508,144.49,178.71,141.41,105.43,39.3,88.49,49.48,221.97,279.18,86.03,95.19,119.75,137.05,131.16,68.73,329.78,353.735,175.5,308.6204,138.06,58.53,81.15,96.98,51.0,36.74
153,2020-08-10,112.4825,207.65,3159.22,265.915,284.0,111.3675,134.7399,193.535,444.48,410.16,100.43,232.51,333.32,203.61,138.83,248.24,305.15,112.01,155.42,161.26,80.71,434.99,685.99,134.59,195.85,604.42,159.475,116.2,220.41,232.79,203.585,379.39,91.12,1172.0,97.63,195.87,118.39,107.0,82.44,215.0,954.22,190.77,268.21,48.37,307.87,91.3,70.3,190.275,144.57,169.66,132.51,105.59,40.33,87.68,48.93,220.62,275.39,86.665,94.54,119.21,144.5,130.54,66.34,324.9,356.78,173.76,302.05,139.83,58.65,82.25,97.49,49.68,36.75
154,2020-08-11,113.275,210.28,3174.385,263.8973,317.0,114.67,135.97,192.51,447.9299,418.04,101.1,231.32,335.88,206.98,139.1399,251.0,305.6,116.25,157.98,160.25,82.88,431.43,685.995,135.11,192.82,607.0,160.86,116.24,225.2467,233.87,206.24,387.84,90.48,1168.75,98.28,195.07,118.0,108.14,83.07,214.32,975.02,192.4,274.34,48.48,310.1,90.99,71.28,195.48,147.85,172.36,128.9299,105.535,39.01,88.185,49.59,220.5416,280.32,87.0,95.34,120.55,142.37,131.83,68.55,325.855,358.06,170.26,307.24,141.0,58.375,83.49,96.86,51.17,36.6
155,2020-08-12,116.0425,211.35,3217.5211,265.16,330.236,117.2175,135.87,195.13,455.9,417.65,101.2693,232.3784,333.41,207.48,138.6,249.92,310.71,116.2,157.148,159.72,84.02,439.81,694.0,134.94,191.17,609.31,159.865,117.15,224.85,243.25,204.79,389.5,89.05,1197.6906,99.12,198.5,118.25,109.695,83.975,211.91,975.0,191.39,276.6,48.38,319.43,90.02,71.96,194.6,149.32,176.76,131.72,108.44,41.0399,88.86,50.49,219.9058,282.44,86.2,94.81,120.55,140.25,133.06,68.77,329.5289,354.86,172.48,310.23,137.98,58.47,83.79,95.8,54.7159,36.9516
156,2020-08-13,115.0,209.59,3178.2357,262.65,333.76,117.0475,135.64,195.4687,452.814,416.47,101.22,231.93,329.85,207.87,138.31,249.55,308.74,114.52,156.08,162.43,83.24,442.8927,692.54,137.0,193.21,610.95,158.77,116.09,224.6567,239.63,209.6412,386.0,89.5572,1203.315,98.83,198.28,121.44,109.65,83.88,215.43,972.255,191.97,276.45,48.335,317.08,89.455,71.79,194.93,148.62,176.12,130.9899,110.32,41.4385,88.39,50.77,217.69,281.82,87.135,94.94,120.055,140.03,133.24,68.02,322.7462,354.3153,175.52,310.615,138.94,58.42,83.24,96.01,53.17,36.72
157,2020-08-16,116.0875,211.1874,3194.97,264.0973,369.172,124.0975,135.7,197.42,456.1,419.74,101.42,233.77,331.79,206.45,139.24,250.58,310.015,114.49,158.72,162.1399,83.06,445.15,695.06,138.69,194.24,610.2,158.5832,117.32,224.7233,239.35,211.56,385.47,89.78,1219.96,98.68,200.47,119.79,109.905,83.91,214.885,972.17,191.2,277.4065,48.475,319.675,89.53,74.01,193.94,147.6785,182.57,131.85,111.39,42.33,91.95,51.32,219.58,282.645,86.98,96.25,120.27,140.32,135.3,68.48,329.95,354.21,175.86,313.8,139.43,59.3,85.97,95.93,54.05,36.96
158,2020-08-17,116.0,212.36,3320.0,265.15,384.78,124.96,137.52,198.75,464.5,419.91,101.72,234.93,333.18,208.29,139.455,250.25,311.0,113.38,160.6046,161.345,82.88,444.36,696.195,137.97,194.82,612.935,160.53,117.73,225.3433,246.3269,208.43,387.745,89.96,1239.38,98.71,201.61,116.4599,110.46,83.83,212.63,969.995,189.535,277.15,48.55,322.405,89.4763,74.34,196.605,146.615,185.55,135.345,112.15,42.92,91.43,51.96,219.2496,282.39,87.16,96.68,120.0,139.83,135.145,68.625,332.17,355.36,177.53,314.56,139.62,60.1,86.19,95.65,56.04,36.68
159,2020-08-18,117.1625,212.1,3315.9,267.908,382.2,123.15,136.32,196.84,468.11,423.4,101.62,236.5034,333.09,209.15,140.88,249.32,313.95,113.47,162.89,161.8899,81.85,443.64,699.0,154.6889,194.6,616.07,160.98,116.93,224.27,244.98,210.94,390.08,91.02,1245.0,99.4025,201.8,118.465,109.585,83.58,212.77,980.88,189.9,278.39,48.545,322.86,89.05,74.31,197.44,143.865,183.3675,133.76,113.67,44.69,89.44,51.66,218.37,278.865,87.74,97.15,118.905,139.94,134.41,68.42,329.7,355.51,176.86,317.69,139.88,58.96,84.41,95.89,56.96,36.58
160,2020-08-19,118.392,215.0,3312.62,269.63,404.398,123.75,136.98,198.7,479.8,423.09,102.02,236.95,329.99,206.592,139.13,245.7,320.655,110.98,159.1627,160.26,82.84,454.73,695.205,156.1,192.05,614.37,158.89,115.86,223.4667,250.62,209.2,385.28,91.05,1244.63,98.17,216.192,115.53,111.63,83.18,209.77,967.75,187.26,278.22,48.29,328.92,88.3509,75.54,197.56,142.26,184.23,131.51,112.07,46.155,86.88,50.81,216.6,274.87,87.18,96.715,117.3036,138.02,132.3435,67.38,328.63,355.65,175.51,315.0,139.44,58.685,83.58,96.635,57.09,36.6467
161,2020-08-20,124.868,216.25,3314.3962,270.49,419.098,128.087,138.101,199.0999,477.28,429.9225,102.54,238.3,330.46,208.025,140.49,244.93,322.6,113.15,162.08,160.24,84.41,453.99,694.975,155.61,202.95,614.8,159.22,115.25,225.98,249.9323,212.94,384.03,91.9941,1259.38,98.32,214.45,114.7,111.2,83.025,210.51,961.09,186.06,276.0,48.57,327.92,87.44,76.97,198.075,142.31,188.55,133.08,114.45,46.57,87.15,51.04,216.63,273.54,86.95,96.99,117.34,137.59,131.05,67.03,333.59,355.45,175.05,310.5,141.65,58.73,85.21,96.85,57.93,36.76
162,2020-08-23,128.785,215.52,3380.315,277.2478,425.8,129.125,138.78,201.0988,480.02,432.38,103.23,239.36,336.19,209.38,141.81,250.88,334.15,116.0,165.65,161.06,85.33,458.64,701.96,154.62,206.48,618.03,159.75,116.09,227.2,253.47,217.95,386.68,92.34,1271.36,99.21,216.64,114.963,113.04,83.7,211.935,964.88,186.64,275.17,48.89,330.32,87.91,77.45,200.95,144.25,192.53,133.89,119.48,46.17,89.6885,52.23,218.98,275.94,87.25,96.64,118.255,138.82,132.78,67.235,336.55,353.72,174.72,313.095,142.0,59.23,85.94,97.19,56.64,36.9667
163,2020-08-24,125.1793,216.61,3357.4,283.09,405.59,127.6125,139.15,201.96,484.65,423.45,102.9026,238.73,337.09,208.15,142.215,251.38,337.37,117.1,167.43,162.4,86.62,458.88,700.85,154.28,209.4,620.19,158.87,115.56,226.2033,254.35,219.58,386.35,93.03,1273.5755,98.66,216.21,112.52,111.9837,84.56,213.6859,969.08,186.32,275.0,48.21,328.97,87.84,76.69,197.86,143.88,188.5,129.625,113.86,45.31,88.7,52.62,217.36,271.84,87.64,96.83,116.63,139.39,133.13,66.2,336.41,355.48,173.933,318.9608,141.63,59.53,85.99,97.75,57.43,36.94
164,2020-08-25,126.9925,222.09,3451.7387,304.67,433.2,128.6849,139.32,205.35,533.6979,427.64,103.29,241.2548,341.51,208.88,142.69,254.25,360.0,116.55,170.5,159.97,87.72,488.582,701.48,153.57,212.29,618.49,160.41,116.24,226.3,253.26,217.12,386.7827,92.735,1284.23,99.73,221.32,114.08,113.97,84.09,210.38,980.0,187.06,275.7,48.305,333.23,87.24,75.95,199.645,143.8027,192.28,128.68,114.19,46.4001,88.74,53.7341,218.9794,272.72,87.62,96.4435,119.8,139.145,132.74,66.42,337.875,365.66,175.58,309.18,142.28,59.55,85.76,97.5,56.7,37.4267
165,2020-08-26,127.485,231.15,3453.0,301.23,459.12,128.5,139.69,207.0,523.3238,423.82,114.0,242.77,341.3,206.223,143.23,254.01,349.51,118.18,171.32,160.97,86.58,485.1,718.11,152.75,212.4522,621.04,161.03,116.62,226.75,250.19,218.875,389.35,93.9,1290.51,99.66,221.0,113.27,113.47,84.19,210.5532,977.26,188.49,275.395,48.71,334.89,87.55,75.2911,200.6195,143.47,191.29,127.608,112.55,47.9798,89.5445,52.76,218.39,270.25,88.13,97.02,115.87,140.4,131.68,62.45,342.15,366.25,175.6,314.09,144.345,59.45,86.47,98.98,55.58,37.6733
166,2020-08-27,126.4425,230.644,3433.3699,297.23,463.698,131.48,138.91,205.4159,518.797,424.73,114.195,243.22,344.82,206.28,143.59,254.08,347.38,118.26,166.89,162.61,86.04,494.0,729.95,151.67,210.8,616.57,160.18,116.35,225.46,250.5,223.66,389.06,93.82,1302.86,99.93,219.89,113.56,111.36,84.64,209.4225,975.65,187.43,275.154,48.88,336.72,86.5,73.79,201.5,143.71,192.3799,123.32,111.7,49.67,88.15,52.19,218.24,269.8,88.97,96.35,116.94,139.59,129.52,61.9662,338.75,366.53,174.07,312.28,143.655,58.84,86.28,98.88,54.825,36.9933
167,2020-08-30,131.0,228.7,3495.0,296.88,500.14,135.75,138.73,205.2523,516.73,433.45,111.74,243.535,350.58,207.67,143.27,253.255,346.2389,121.06,166.37,165.22,92.64,489.995,734.45,151.9124,211.43,620.2333,161.575,117.11,225.4533,247.98,224.2,393.4,95.35,1325.0,101.04,222.03,112.25,112.0,84.97,209.07,979.67,187.2,285.0,49.08,340.03,86.665,72.63,204.44,145.39,191.42,120.5799,112.17,49.11,93.0899,52.75,220.74,273.28,89.12,95.91,118.39,138.53,129.3899,61.1119,334.32,369.355,172.85,310.41,143.16,58.95,85.555,99.67,54.28,36.96
168,2020-08-31,134.8,227.45,3513.87,301.49,502.49,139.9375,138.22,209.8799,528.536,435.75,109.065,240.02,362.07,208.48,145.06,257.05,349.33,122.57,167.64,164.14,92.51,497.25,742.44,151.77,217.72,620.2,162.14,117.33,228.68,253.7,226.55,398.59,95.29,1373.5,101.29,226.21,115.25,114.03,84.86,211.4993,981.77,188.08,287.45,49.53,345.395,87.13,73.38,204.97,147.76,194.35,126.05,114.43,48.0,95.7,53.47,219.4,272.84,89.75,95.5,119.525,139.48,131.79,60.51,331.91,367.76,174.1445,310.25,141.57,59.39,85.82,99.34,59.1,37.3467
169,2020-09-01,137.98,232.86,3552.25,303.6,479.04,147.2675,141.44,212.45,536.88,441.96,109.91,247.82,378.96,210.575,148.37,260.49,355.67,123.9299,170.83,166.2,94.28,501.82,778.83,150.87,219.71,626.62,165.82,119.2,233.27,261.94,229.0,407.45,95.365,1384.4612,103.66,230.12,117.62,117.59,87.05,213.62,1009.07,193.61,288.65,49.86,354.87,88.2,74.04,207.435,154.24,194.0,129.94,114.2,49.1,90.89,54.51,220.49,284.4954,91.22,98.96,122.29,143.74,135.89,61.91,334.3,371.865,174.16,315.35,142.06,60.07,86.8,99.93,58.0,38.109
170,2020-09-02,128.84,229.31,3488.41,297.6,431.8,138.845,141.7,206.59,527.63,438.93,108.94,246.1438,368.9,209.96,147.44,259.14,353.11,121.71,170.48,163.4499,88.47,487.99,756.98,149.98,218.73,629.52,165.52,119.15,232.3333,256.81,231.58,406.1,96.2,1374.22,103.205,226.76,114.82,115.3,86.81,213.71,1006.65,192.77,284.3,49.12,346.88,89.03,72.98,202.3673,149.59,189.36,121.16,114.0,50.1,89.43,54.132,219.8843,278.35,91.0,98.095,121.33,142.505,132.28,61.74,328.9,371.82,171.7965,312.0,142.07,59.7,86.46,99.0,57.44,37.7919
171,2020-09-03,123.7,218.3599,3381.5,289.0,428.0,131.75,139.19,201.84,511.35,419.97,106.04,240.87,372.53,201.065,142.52,251.96,340.53,117.82,163.17,161.845,84.39,470.0,749.8476,148.55,214.0,611.39,160.21,116.0,228.1767,244.435,228.236,383.03,95.05,1342.47,100.11,215.2227,110.95,108.53,83.76,208.45,968.39,189.62,268.5,47.55,333.23,86.77,71.72,200.89,141.65,179.83,116.82,110.4369,50.25,87.48,51.53,210.12,265.64,89.4,94.86,116.64,138.97,122.64,59.61,313.825,364.18,165.5713,295.26,139.3,57.79,84.53,98.29,55.88,36.71
172,2020-09-07,118.99,210.03,3250.845,279.3,368.74,125.5,138.64,191.75,481.48,408.81,103.8164,236.0,362.75,197.15,138.71,245.95,329.36,113.88,156.86,160.06,81.88,452.73,717.87,146.79,213.24,604.34,156.27,113.85,224.4333,230.19,225.7478,370.22,93.09,1335.07,96.47,206.13,105.545,103.71,81.97,207.4,956.03,181.47,266.8221,45.25,319.0,85.24,69.36,197.46,135.44,181.385,118.2,106.815,51.94,85.28,50.01,206.9588,252.955,87.9273,93.68,113.4,135.46,117.67,58.97,298.09,358.59,159.6299,275.29,138.3,56.87,83.11,97.33,57.59,36.34
173,2020-09-08,119.14,214.8399,3303.175,278.48,369.0,128.0925,139.56,195.75,483.49,422.47,106.9299,241.36,361.85,203.5,140.85,253.58,331.305,115.77,161.19,160.96,82.44,462.86,726.7089,148.6,217.3,617.8,160.7,114.56,232.5033,234.975,228.845,376.275,95.4096,1337.84,98.47,206.805,106.671,105.11,83.35,213.81,991.48,184.25,276.73,45.645,322.305,85.51,70.79,201.72,138.58,185.29,114.89,109.27,50.9282,85.51,50.37,211.2,249.33,90.2,95.12,115.14,137.57,125.78,59.46,304.55,363.42,160.3591,279.69,139.3,58.32,83.125,99.53,58.62,37.12
174,2020-09-09,120.5,214.74,3349.89,279.16,398.99,130.6525,138.715,198.22,501.85,429.34,105.6,243.99,367.83,206.34,141.25,254.61,332.66,115.81,162.93,161.26,83.31,468.32,728.69,148.335,218.23,622.23,161.52,114.95,236.445,239.01,229.49,378.69,95.59,1359.7245,100.1,209.11,108.37,105.81,83.19,211.46,988.435,184.65,278.45,45.35,327.975,85.63,71.48,199.5144,140.6452,185.5,117.9999,110.0,53.2099,86.39,50.78,218.67,249.86,89.82,94.72,116.48,138.17,126.4599,60.91,305.2226,360.25,161.36,282.835,138.72,58.5,84.5,101.065,65.79,37.26
175,2020-09-10,115.23,208.63,3217.3409,271.39,382.5,126.525,138.66,192.1,489.41,434.0,105.7,237.76,364.27,206.27,139.0,251.43,325.35,114.845,162.59,160.61,79.99,458.49,715.53,147.9599,218.507,608.565,159.62,113.42,237.655,231.335,233.67,371.78,95.67,1326.0,99.62,207.055,106.86,103.81,82.324,211.325,979.23,183.97,278.53,44.46,320.75,84.23,71.71,197.835,138.44,184.41,116.59,109.07,51.7233,84.72,50.8,220.0,245.481,90.635,94.03,119.57,135.5963,124.41,64.0,305.5,355.93,156.81,276.5,137.68,58.89,82.955,99.54,63.92,36.4667
176,2020-09-13,115.93,209.2,3187.39,276.64,420.0,133.15,139.58,188.6,490.44,439.85,106.66,240.99,365.89,209.68,139.11,253.64,321.25,115.43,165.8,162.16,78.82,463.2,722.14,150.39,219.12,613.59,161.97,113.49,240.3376,232.895,241.0,370.25,96.58,1318.0,100.23,206.68,109.27,104.035,83.32,211.88,990.58,186.075,278.57,44.51,323.58,86.59,72.94,197.7,138.88,184.23,115.0,109.13,56.26,84.32,50.84,221.385,248.43,91.85,93.6,118.93,136.89,125.745,62.59,309.74,358.64,157.65,280.605,136.63,59.58,83.83,101.27,65.935,36.5267
177,2020-09-14,118.829,209.78,3175.02,274.52,461.94,132.9875,139.77,190.45,499.6899,437.47,107.53,242.8,371.12,209.71,141.82,254.265,324.145,117.81,169.88,161.77,80.33,474.315,726.1575,149.84,220.96,627.435,163.905,116.15,241.97,240.05,239.85,372.61,96.9,1291.39,101.0,211.83,111.6595,105.88,83.93,213.98,994.905,187.93,285.25,44.97,330.0295,86.98,73.63,198.0,142.76,187.7,114.0,109.39,59.42,85.1,52.2085,228.86,269.13,93.58,93.75,119.27,137.33,130.555,61.95,313.55,358.68,161.41,283.5,133.77,59.88,85.25,104.87,69.99,36.8433
178,2020-09-15,116.0,210.65,3187.238,272.44,457.79,130.9275,140.17,189.34,505.5,440.77,107.37,244.9,372.0,210.29,142.13,251.885,326.23,118.0,171.72,167.36,79.72,479.44,723.53,149.73,218.92,635.855,163.99,117.42,240.5633,237.59,256.18,372.8,96.25,1286.84,101.53,213.1952,111.395,106.21,84.0,213.7,1003.035,189.77,287.809,45.17,331.44,87.29,75.32,198.7513,142.83,188.7883,112.65,109.13,60.08,84.98,52.73,226.71,261.7682,95.1165,93.17,120.63,137.64,131.81,61.74,311.71,362.8,162.98,282.6111,134.2,60.16,86.42,105.71,71.01,36.7067
179,2020-09-16,112.2,204.33,3029.432,261.5,437.79,125.8975,137.88,178.74,475.17,438.25,106.75,239.09,370.115,207.27,140.53,250.53,308.4,115.6999,165.92,160.2675,76.625,455.0,690.29,148.77,221.6,624.175,160.51,112.79,237.8667,227.5055,249.8,360.455,95.99,1251.39,100.455,203.805,108.4591,101.49,81.44,214.8,998.41,186.06,279.09,44.44,313.3,86.9,73.83,192.24,138.83,186.43,109.23,107.02,57.39,84.36,50.72,221.17,253.15,92.79,92.37,121.34,133.93,131.19,63.28,304.5,359.65,159.47,277.05,134.49,58.5,85.59,104.48,74.73,35.8933
180,2020-09-17,110.88,203.65,3037.8,259.2,451.0,126.325,137.93,178.25,478.34,433.84,107.99,238.4,367.84,208.57,141.8,250.61,312.95,115.43,163.85,163.75,77.4,457.255,685.146,149.52,225.38,628.3,161.97,112.65,237.82,229.34,248.2,359.33,97.52,1247.36,100.59,203.215,109.77,101.96,80.95,214.1,995.3,185.05,282.69,44.915,312.0,86.24,74.2399,190.41,139.91,186.61,113.29,107.38,56.8,86.96,50.345,220.48,255.23,93.79,91.79,120.28,133.98,131.24,64.28,305.715,357.45,161.247,275.94,134.27,58.5,85.37,104.84,76.62,36.2267
181,2020-09-20,110.19,202.71,2962.0,249.95,455.68,125.225,137.47,183.45,475.86,426.225,106.46,233.98,351.96,205.83,137.12,240.61,308.02,112.14,159.62,162.95,77.98,462.4,648.1,149.99,217.45,625.92,161.07,110.67,229.94,227.76,239.19,365.24,97.38,1207.81,98.56,202.18,107.25,102.13,78.5,209.045,975.59,180.37,277.42,43.74,309.47,83.58,72.37,182.49,134.64,182.37,116.33,105.97,54.81,85.72,48.37,218.43,257.15,90.355,91.06,118.47,131.27,128.62,65.22,301.23,349.26,164.73,266.27,131.62,56.98,82.97,102.71,71.24,35.0067
182,2020-09-21,112.86,208.1,3133.99,255.32,437.76,126.48,139.03,188.06,487.2,431.31,105.52,237.07,361.8,207.59,138.82,238.675,318.12,114.25,161.79,162.14,78.79,471.1,667.44,154.44,219.06,634.34,162.48,112.61,232.8867,230.075,243.78,369.68,97.81,1242.64,98.975,205.065,108.79,103.39,79.54,206.23,987.26,180.76,277.93,44.9,316.04,83.17,75.88,182.165,139.7,183.42,119.75,108.25,58.57,85.81,48.75,218.78,259.73,89.78,92.125,120.11,132.09,131.41,65.575,309.59,345.17,166.86,269.4,132.085,56.74,84.81,103.57,75.17,35.37
183,2020-09-22,112.11,208.1,3126.999,257.9921,412.15,127.27,138.42,188.47,488.0,431.76,104.99,239.35,361.21,208.72,139.09,238.37,315.98,113.93,162.91,165.76,77.91,473.315,676.2,155.2,220.67,633.99,162.67,112.83,231.14,230.3299,250.5104,372.3,94.7,1290.9311,98.91,203.83,107.255,102.83,79.24,207.885,987.6,181.09,276.42,44.95,313.83,83.55,75.53,185.45,139.63,185.0,121.37,109.78,59.11,85.42,49.25,218.805,258.755,90.7,92.34,120.49,132.23,130.9,65.72,310.06,345.2,166.31,268.44,131.09,56.685,85.11,103.49,75.46,35.6133
184,2020-09-23,110.25,205.57,3069.3,252.24,399.5,125.695,137.15,184.9,471.425,421.11,103.53,220.45,357.57,206.514,138.32,235.48,312.63,113.29,160.8497,162.57,77.25,465.17,663.68,153.56,219.38,621.28,159.505,112.15,230.3167,223.9,247.2,368.8,92.91,1245.93,96.97,202.83,105.13,103.1,79.02,208.42,970.07,178.78,269.08,45.12,307.88,83.2,73.02,185.73,137.63,181.45,116.1,106.86,54.92,83.56,47.61,212.47,261.41,90.09,93.45,118.36,128.94,128.39,63.88,313.74,347.18,165.925,265.57,132.18,55.205,83.525,102.71,67.99,35.5333
185,2020-09-24,112.44,209.04,3101.54,255.75,408.7323,128.835,137.99,187.92,481.58,424.79,103.61,215.065,357.72,207.53,139.1,233.67,318.79,115.75,160.2,167.0,78.2,481.65,677.92,155.16,220.93,617.4,161.455,112.56,232.7438,228.97,251.8994,380.65,92.82,1253.48,98.135,209.27,107.5224,104.13,79.03,210.13,981.75,181.73,270.08,45.17,312.89,84.1,72.69,185.1556,138.906,182.025,118.685,106.64,57.61,82.12,47.85,217.58,265.91,90.7,93.09,120.62,130.57,126.33,64.44,316.57,350.19,166.47,268.51,131.05,55.35,83.71,102.83,70.62,35.8933
186,2020-09-27,115.32,212.57,3175.04,259.6,428.08,130.5175,139.94,192.47,489.39,431.12,105.25,223.89,368.43,211.33,142.0,238.9,326.13,118.7391,163.1,171.98,79.57,488.4,695.56,157.71,224.3565,633.64,164.3424,114.48,237.39,234.34,259.95,387.68,94.965,1274.94,99.73,212.84,109.84,105.325,80.73,214.4,981.93,185.11,276.3,45.985,320.24,86.65,74.68,187.79,144.01,191.43,123.95,108.57,59.73,84.66,49.19,224.3,275.34,92.19,94.4,122.45,133.29,128.72,66.61,325.965,357.03,167.9498,275.32,131.535,57.02,86.6,104.535,73.2,36.78
187,2020-09-28,115.31,210.07,3188.26,263.33,428.5,134.4275,138.42,195.78,493.45,436.3,106.41,225.17,370.8,212.24,143.0532,239.29,329.22,119.25,163.97,170.465,82.55,489.56,715.89,158.43,222.39,635.8262,163.41,114.84,238.4467,234.38,258.2,395.21,94.77,1266.7,101.33,215.4,109.38,106.94,81.08,214.185,981.4,188.03,277.14,46.13,321.87,87.2,74.8,188.29,146.4752,192.28,125.7,111.22,57.4,85.82,49.21,225.9179,279.22,92.12,94.1,124.659,133.14,132.62,66.73,330.45,354.46,167.35,279.44,131.205,57.05,86.57,104.95,72.88,36.6667
188,2020-09-29,117.26,211.98,3212.88,266.085,433.93,136.225,139.85,198.72,497.24,444.8,109.48,228.295,371.0,216.63,144.2501,240.02,329.14,119.255,167.62,169.67,82.94,493.31,717.89,159.15,226.06,632.06,166.79,115.09,238.3333,236.71,257.5061,397.26,94.99,1272.0,101.89,216.86,111.79,107.9501,81.06,217.26,986.785,186.7,277.8,45.86,328.79,87.7,76.6,187.0,147.13,194.17,125.59,112.41,57.97,86.48,49.85,227.44,282.88,92.19,94.16,126.1,132.85,131.27,67.45,338.88,359.765,166.25,280.875,129.47,56.9,87.38,105.6,75.2425,36.5933
189,2020-09-30,117.72,213.99,3224.0,268.33,448.88,137.6274,139.99,201.27,501.5,452.685,110.33,229.24,370.71,218.68,147.22,238.365,333.98,120.205,168.28,170.8,85.25,495.13,718.4273,160.89,223.78,640.0,166.78,116.43,236.5097,238.61,257.79,398.155,95.44,1265.0,102.41,219.69,116.58,109.31,81.76,213.09,985.7734,188.73,280.5,45.38,336.35,86.22,77.63,184.91,152.48,196.9492,133.09,114.72,57.55,87.03,49.68,230.64,285.33,91.47,94.03,128.98,135.4,135.21,67.86,338.57,360.16,168.03,280.73,127.35,56.15,88.21,103.71,74.93,36.5
190,2020-10-01,115.37,210.99,3195.7965,265.15,439.13,135.195,139.12,196.21,496.78,441.8,108.66,224.92,364.92,215.23,143.93,234.98,329.48,118.66,167.46,168.5,84.65,502.63,707.57,159.99,226.52,633.17,164.71,115.7,232.2983,231.14,258.55,393.82,95.3,1265.715,101.275,216.01,115.9,107.47,80.83,212.61,977.63,184.74,276.43,44.83,331.46,85.84,78.37,187.16,149.616,198.77,133.33,113.46,58.0,86.5,49.62,231.97,277.445,90.1,93.31,125.14,133.88,133.48,67.31,327.29,362.02,164.195,265.41,128.35,55.64,88.07,101.69,74.0,36.7
191,2020-10-04,116.65,210.41,3202.53,264.865,433.64,136.4425,139.65,196.91,486.69,451.75,108.65,224.94,366.85,218.63,144.23,236.65,332.0,120.65,168.97,169.96,86.2819,502.23,708.56,162.31,231.12,639.27,165.07,114.99,233.8167,230.13,260.96,392.83,96.075,1264.0,103.46,216.66,115.15,107.65,80.12,219.8,993.06,183.565,288.08,45.985,326.195,88.43,78.78,189.57,151.76,208.26,136.84,116.74,58.0,89.53,51.13,235.99,282.755,91.19,91.92,129.8,136.42,135.38,68.44,329.425,372.68,164.96,270.69,131.35,56.22,88.882,104.34,73.9299,37.1933
